entity_id,designacao,siglas,sioe_code,nif,categoria_id,ministerio,tutela,website,morada,distrito,estado,criado_em,alterado_em,notas
cim-rc-comunidade-intermunicipal-da-regiao-de-coimbra,Comunidade Intermunicipal da Região de Coimbra,CIM-RC,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimrl-comunidade-intermunicipal-da-regiao-de-leiria,Comunidade Intermunicipal da Região de Leiria,CIMRL,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-bse-comunidade-intermunicipal-das-beiras-e-serra-da-estr,Comunidade Intermunicipal das Beiras e Serra da Estrela,CIM-BSE,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-ttm-comunidade-intermunicipal-das-terras-de-tras-os-mont,Comunidade Intermunicipal das Terras de Trás-os-Montes,CIM-TTM,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-alentejo-c-comunidade-intermunicipal-do-alentejo-central,Comunidade Intermunicipal do Alentejo Central,CIM Alentejo C,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimac-comunidade-intermunicipal-do-alentejo-central,Comunidade Intermunicipal do Alentejo Central,CIMAC,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimal-comunidade-intermunicipal-do-alentejo-litoral,Comunidade Intermunicipal do Alentejo Litoral,CIMAL,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amal-comunidade-intermunicipal-do-algarve,Comunidade Intermunicipal do Algarve,AMAL,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimaa-comunidade-intermunicipal-do-alto-alentejo,Comunidade Intermunicipal do Alto Alentejo,CIMAA,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-alto-minho-comunidade-intermunicipal-do-alto-minho,Comunidade Intermunicipal do Alto Minho,CIM Alto Minho,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-alto-tamega-comunidade-intermunicipal-do-alto-tamega,Comunidade Intermunicipal do Alto Tâmega,CIM Alto Tâmega,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-do-ave-comunidade-intermunicipal-do-ave,Comunidade Intermunicipal do Ave,CIM DO AVE,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimbal-comunidade-intermunicipal-do-baixo-alentejo,Comunidade Intermunicipal do Baixo Alentejo,CIMBAL,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-cavado-comunidade-intermunicipal-do-cavado,Comunidade Intermunicipal do Cávado,CIM Cávado,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-douro-comunidade-intermunicipal-do-douro,Comunidade Intermunicipal do Douro,CIM Douro,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimdouro-comunidade-intermunicipal-do-douro,Comunidade Intermunicipal do Douro,CIMDOURO,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-medio-tejo-comunidade-intermunicipal-do-medio-tejo,Comunidade Intermunicipal do Médio Tejo,CIM Médio Tejo,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cimt-comunidade-intermunicipal-do-medio-tejo,Comunidade Intermunicipal do Médio Tejo,CIMT,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-oeste-comunidade-intermunicipal-do-oeste,Comunidade Intermunicipal do Oeste,CIM Oeste,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
oestecim-comunidade-intermunicipal-do-oeste,Comunidade Intermunicipal do Oeste,OesteCIM,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-ts-comunidade-intermunicipal-do-tamega-e-sousa,Comunidade Intermunicipal do Tâmega e Sousa,CIM TS,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
cim-ts-comunidade-intermunicipal-do-tamega-e-sousa-2,Comunidade Intermunicipal do Tâmega e Sousa,CIM -TS,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
am-lisboa-area-metropolitana-de-lisboa,Área Metropolitana de Lisboa,AM Lisboa,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
aml-area-metropolitana-de-lisboa,Área Metropolitana de Lisboa,AML,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
am-porto-area-metropolitana-do-porto,Área Metropolitana do Porto,AM Porto,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amp-area-metropolitana-do-porto,Área Metropolitana do Porto,AMP,,,comunidades_intermunicipais,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
aintar-aintar-associacao-de-municipios-para-o-sistema-interm,AINTAR - Associação de Municípios para o Sistema Intermunicipal de Águas Residuais,AINTAR,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amaminho-amaminho-protecao-civil-associacao-de-municipios-do,AMAMINHO - Proteção Civil - Associação de Municípios do Alto Minho - Proteção Civil Municipal,AMAMINHO,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amtad-amtad-associacao-de-municipios-de-tras-os-montes-e-alt,AMTAD - Associação de Municípios de Trás-Os-Montes e Alto Douro,AMTAD,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amvt-amvt-associacao-de-municipios-do-vale-do-tejo,AMVT - Associação de Municípios do Vale do Tejo,AMVT,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
anam-anam-associacao-nacional-das-assembleias-municipais,ANAM - Associação Nacional das Assembleias Municipais,ANAM,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agencia-para-o-desenvolvimento-dos-castelos-e-muralhas-medie,Agência para o Desenvolvimento dos Castelos e Muralhas Medievais do Mondego,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
atla-associacao-transfronteirica-de-municipios-lago-alqueva-,Associação Transfronteiriça de Municípios Lago Alqueva - ATLA,ATLA,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-fins-especificos-amo-mais,Associação de Fins Específicos - Amo Mais,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
ampv-associacao-de-municipios-portugueses-do-vinho,Associação de Municipios Portugueses do Vinho,AMPV,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-douro-alliance-eixo-urbano-do-douro,Associação de Municípios - Douro Alliance - Eixo Urbano do Douro,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amagra-associacao-de-municipios-alentejanos-para-a-gestao-re,Associação de Municípios Alentejanos para a Gestão Regional do Ambiente,AMAGRA,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amlf-associacao-de-municipios-loule-faro,Associação de Municípios Loulé-Faro,AMLF,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-natureza-e-tejo,Associação de Municípios Natureza e Tejo,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-parque-das-serras-do-porto,Associação de Municípios Parque das Serras do Porto,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-rede-portuguesa-de-municipios-sauda,Associação de Municípios Rede Portuguesa de Munícipios Saudáveis,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amiuc-associacao-de-municipios-com-infraestruturas-urbanas-c,Associação de Municípios com Infraestruturas Urbanas Concessionadas,AMIUC,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amip-associacao-de-municipios-da-ilha-do-pico,Associação de Municípios da Ilha do Pico,AMIP,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amram-associacao-de-municipios-da-regiao-autonoma-da-madeira,Associação de Municípios da Região Autónoma da Madeira,AMRAM,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amraa-associacao-de-municipios-da-regiao-autonoma-dos-acores,Associação de Municípios da Região Autónoma dos Açores,AMRAA,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-da-regiao-de-setubal,Associação de Municípios da Região de Setúbal,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-da-rota-da-estrada-nacional-2,Associação de Municípios da Rota da Estrada Nacional 2,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-da-terra-fria-do-nordeste-transmont,Associação de Municípios da Terra Fria do Nordeste Transmontano,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amtsm-associacao-de-municipios-das-terras-de-santa-maria,Associação de Municípios das Terras de Santa Maria,AMTSM,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-das-terras-do-vouga-e-caramulo,Associação de Municípios das Terras do Vouga e Caramulo,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-de-aguiar-da-beira-penalva-do-caste,"Associação de Municípios de Aguiar da Beira, Penalva do Castelo e Sátão",,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amac-associacao-de-municipios-de-alenquer-e-cadaval,Associação de Municípios de Alenquer e Cadaval,AMAC,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amtres-associacao-de-municipios-de-cascais-oeiras-e-sintra-p,"Associação de Municípios de Cascais, Oeiras e Sintra para Tratamento de Resíduos Sólidos",AMTRES,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-de-fins-especificos-quadrilatero-ur,Associação de Municípios de Fins Específicos Quadrilátero Urbano,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-de-fins-especificos-dos-vales-do-ce,Associação de Municípios de Fins Específicos dos Vales do Ceira e Dueça,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amcal-associacao-de-municipios-do-alentejo-central,Associação de Municípios do Alentejo Central,AMCAL,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amat-associacao-de-municipios-do-alto-tamega,Associação de Municípios do Alto Tâmega,AMAT,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-baixo-sabor-de-fins-especificos,Associação de Municípios do Baixo Sabor de Fins Específicos,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-douro-superior,Associação de Municípios do Douro Superior,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amdt-associacao-de-municipios-do-douro-e-tamega,Associação de Municípios do Douro e Tâmega,AMDT,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-portugal-romano,Associação de Municípios do Portugal Romano,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
valsousa-associacao-de-municipios-do-vale-de-sousa,Associação de Municípios do Vale de Sousa,VALSOUSA,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-vale-do-ave,Associação de Municípios do Vale do Ave,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-vale-do-douro-norte,Associação de Municípios do Vale do Douro - Norte,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-vale-do-douro-sul,Associação de Municípios do Vale do Douro-Sul,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-do-vale-do-minho,Associação de Municípios do Vale do Minho,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amega-associacao-de-municipios-para-estudos-e-gestao-da-agua,Associação de Municípios para Estudos e Gestão da Água,AMEGA,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amgap-associacao-de-municipios-para-a-gestao-da-agua-publica,Associação de Municípios para a Gestão da Água Pública no Alentejo,AMGAP,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amgcirae-associacao-de-municipios-para-a-gestao-do-centro-in,Associação de Municípios para a Gestão do Centro Intermunicipal de Recolha de Animais Errantes - CIRAE,AMGCIRAE,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-para-o-ensaio-de-materiais,Associação de Municípios para o Ensaio de Materiais,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-municipios-da-ilha-de-sao-miguel,Associação de Munícipios da Ilha de São Miguel,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-dos-municipios-da-cova-da-beira,Associação dos Municípios da Cova da Beira,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-dos-municipios-da-terra-quente-transmontana,Associação dos Municípios da Terra Quente Transmontana,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-dos-municipios-do-triangulo,Associação dos Municípios do Triângulo,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
ricd-cd-aricd-rede-internacional-de-cooperacao-para-o-desenv,CD - ARICD Rede Internacional de Cooperação para o desenvolvimento - Associação de Municípios,RICD,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
corredor-do-rio-leca-associacao-de-municipios,"Corredor do Rio Leça, Associação de Municípios",,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
fpdcs-federacao-portuguesa-do-caminho-de-santiago-fpdcs,Federação Portuguesa do Caminho de Santiago - FPDCS,FPDCS,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
resiurb-associacao-de-municipios-para-o-tratamento-de-residu,Resiurb - Associação de Municípios para o Tratamento de Resíduos Sólidos,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
terras-do-infante-associacao-de-municipios,Terras do Infante - Associação de Munícipios,,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
amc-vouga-associacao-de-municipios-do-carvoeiro-vouga,Vouga Associação de Municípios do Carvoeiro - Vouga,AMC,,,associacoes_municipios,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-intermunicipalizados-de-agua-e-saneamento-dos-munic,Serviços Intermunicipalizados de Água e Saneamento dos Municípios de Oeiras e Amadora,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
simar-servicos-intermunicipalizados-de-aguas-e-residuos-dos-,Serviços Intermunicipalizados de Águas e Resíduos dos Municípios de Loures e Odivelas,SIMAR,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-da-nazare,Serviços Municipalizados da Nazaré,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-abrantes,Serviços Municipalizados de Abrantes,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-alcobaca,Serviços Municipalizados de Alcobaça,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-castelo-branco-agua-saneamento-e,"Serviços Municipalizados de Castelo Branco - Água, Saneamento e Resíduos Urbanos",,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-peniche,Serviços Municipalizados de Peniche,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-setubal,Serviços Municipalizados de Setúbal,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-transportes-coletivos-do-barreir,Serviços Municipalizados de Transportes Coletivos do Barreiro,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-transportes-urbanos-de-coimbra,Serviços Municipalizados de Transportes Urbanos de Coimbra,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-viana-do-castelo,Serviços Municipalizados de Viana do Castelo,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-das-caldas-da-,Serviços Municipalizados de Água e Saneamento das Caldas da Rainha,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-de-almada,Serviços Municipalizados de Água e Saneamento de Almada,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-de-leiria,Serviços Municipalizados de Água e Saneamento de Leiria,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
smas-de-paredes-servicos-municipalizados-de-agua-e-saneament,Serviços Municipalizados de Água e Saneamento de Paredes,SMAS de Paredes,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-de-ponta-delga,Serviços Municipalizados de Água e Saneamento de Ponta Delgada,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-de-sintra,Serviços Municipalizados de Água e Saneamento de Sintra,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-de-vila-franca,Serviços Municipalizados de Água e Saneamento de Vila Franca de Xira,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-de-viseu,Serviços Municipalizados de Água e Saneamento de Viseu,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-agua-e-saneamento-do-montijo,Serviços Municipalizados de Água e Saneamento do Montijo,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-aguas-e-saneamento-da-guarda,Serviços Municipalizados de Águas e Saneamento da Guarda,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
smas-mafra-servicos-municipalizados-de-aguas-e-saneamento-de,Serviços Municipalizados de Águas e Saneamento de Mafra,SMAS Mafra,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-aguas-e-saneamento-de-torres-ved,Serviços Municipalizados de Águas e Saneamento de Torres Vedras,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
servicos-municipalizados-de-aguas-e-transportes-de-portalegr,Serviços Municipalizados de Águas e Transportes de Portalegre,,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
tmf-sm-teatro-municipal-de-faro-servicos-municipalizados,Teatro Municipal de Faro - Serviços Municipalizados,TMF- SM,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
apal-sim-aguas-publicas-em-altitude-servicos-intermunicipali,Águas Públicas em Altitude - Serviços Intermunicipalizados,APAL-SIM,,,servicos_municipalizados,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
afrevicosa-associacao-de-freguesias-do-concelho-de-vila-vico,Afreviçosa - Associação de Freguesias do Concelho de Vila Viçosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-freguesias-granjas-da-maca,Associação de Freguesias Granjas da Maçã,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
associacao-de-freguesias-serra-do-caramulo,Associação de Freguesias Serra do Caramulo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
